,customerid,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag
315,8a85893d53f104eb015409d628cd0e46,301977064,7,10000.0,13000.0,30,Good
316,8a8589a453bc422d0153c7b616f60646,301987937,10,40000.0,48000.0,60,Bad
317,8a858e0156b782a10156c2f83bd248f2,301958904,9,20000.0,24500.0,30,Good
318,8a858e0b5d1d8104015d1db8dcf31765,301977647,2,10000.0,11500.0,15,Good
319,8a858e135c7e2eec015c813211a96674,301996788,2,10000.0,13000.0,30,Good
320,8a858e2155defefd0155e88ca1b22485,301993533,9,50000.0,55000.0,60,Good
321,8a858e245c5f3f7c015c63d531167c8a,301961113,2,10000.0,13000.0,30,Good
322,8a858e345be813ea015be81b372e07dd,301978009,5,20000.0,22250.0,15,Good
323,8a858e3c5853733801585dadb1334a2e,301978204,3,10000.0,13000.0,30,Good
324,8a858e495d1e235c015d2bcddad44cd9,301991759,2,10000.0,11500.0,15,Good
325,8a858e545cf8f7eb015cf918d0ed129a,301994913,2,10000.0,11500.0,15,Good
326,8a858e5d5bf3454f015bf3c38c482aa5,301959854,3,10000.0,13000.0,30,Good
327,8a858e655a047d1a015a0daaf9874735,302003342,8,30000.0,34500.0,30,Good
328,8a858e695d18c7a1015d1c3e840913e6,302001932,2,10000.0,13000.0,30,Good
329,8a858e6d5b252065015b2fa1ee3843da,301970058,4,20000.0,24500.0,30,Bad
330,8a858e715bd3fa19015bd7d998442e30,301983168,4,10000.0,11500.0,15,Good
331,8a858e7b55deef140155e587fc3b63ba,301966425,7,30000.0,34500.0,30,Good
332,8a858e885c63d379015c6ed663042002,301992740,3,10000.0,13000.0,30,Good
333,8a858e995ccb5414015ccc4147cb4bc8,301998131,2,10000.0,13000.0,30,Good
334,8a858eb25cf38c4b015cf3d1cb702960,301978859,2,10000.0,11500.0,15,Good
335,8a858eba5b681df4015b703c75a501bc,301968853,6,30000.0,34500.0,30,Good
336,8a858ed25b1b19eb015b1b59dc1b15a7,301982633,7,30000.0,34500.0,30,Good
337,8a858ed759d079530159d127708943f6,301966087,7,30000.0,34500.0,30,Good
338,8a858edd56236fc8015623c3a4f40467,301988942,7,10000.0,10750.0,15,Good
339,8a858ee159de9b420159dee292301739,301964205,7,20000.0,23000.0,30,Good
340,8a858eea5a232d51015a2452529c1455,301965245,12,30000.0,34500.0,30,Good
341,8a858ef258d4a48b0158e9fb404a4f72,301963151,4,20000.0,24500.0,30,Bad
342,8a858f0455d9feaf0155e0332396619d,301991244,4,20000.0,24500.0,30,Good
343,8a858f0d58a18ebc0158b0ec239828b8,301978654,6,20000.0,24500.0,30,Good
344,8a858f13556665aa015572d6e7b872de,301969315,14,50000.0,52500.0,30,Good
345,8a858f265b1416a5015b145705f24eb2,301976988,3,10000.0,13000.0,30,Good
346,8a858f2d5853901a015861e6f6315db1,301965360,10,30000.0,34500.0,30,Good
347,8a858f365b2547f3015b30981af37cb7,301989991,5,10000.0,13000.0,30,Good
348,8a8588235384a58d01538b5b8d49372c,301992036,3,10000.0,13000.0,30,Good
349,8a858887545183ca01546142802e4b4e,302000536,11,30000.0,39000.0,60,Good
350,8a8588fd53c244bc0153c74fad72587f,301964345,9,30000.0,34500.0,30,Good
351,8a85893d53f104eb0153fec8703465f1,301988091,17,50000.0,57500.0,90,Good
352,8a8589a453bc422d0153c7d857e0190f,301993591,2,10000.0,13000.0,30,Good
353,8a858e0156b782a10156e09c0f90725b,301965049,8,30000.0,34500.0,30,Good
354,8a858e0a5a85cfaa015a89b1af345719,301967136,5,10000.0,12250.0,30,Good
355,8a858e125c358780015c35aad25310ef,301971915,3,10000.0,13000.0,30,Good
356,8a858e195af64338015af6bc45ef5aef,302001217,2,10000.0,11000.0,15,Good
357,8a858e1e54e2aa5a0155059eabfa7cc1,301989886,2,10000.0,13000.0,30,Good
358,8a858e2d565657b1015663ff20d43576,301962873,5,20000.0,24500.0,30,Good
359,8a858e345be813ea015be87d70855b44,301967572,2,10000.0,13000.0,30,Good
360,8a858e3d570f30bb0157146c32c418b7,301959368,8,30000.0,39000.0,60,Good
361,8a858e495cef1ef1015cf33d14dd7935,301998293,2,10000.0,12500.0,30,Bad
362,8a858e5555780ea001557c46f2c91d97,302000402,3,10000.0,13000.0,30,Good
363,8a858e615c832be8015c86f0d1082a70,301972249,2,10000.0,13000.0,30,Good
364,8a858e64590ae20001592265cda16d7b,301959985,2,10000.0,13000.0,30,Good
365,8a858e6c5c88d145015c8cf7a5e17156,301977726,2,10000.0,13000.0,30,Good
366,8a858e7655072083015517c8fe5b2942,301999373,5,30000.0,34500.0,30,Good
367,8a858e875b910dfe015b917802c4282b,301984892,4,10000.0,13000.0,30,Good
368,8a858e8a5c1c14b8015c208abf11720a,301964875,3,10000.0,13000.0,30,Good
369,8a858e955aeb055e015aebee294a5a85,301979994,5,20000.0,22250.0,15,Good
370,8a858e9d59e0997b0159ea88a18970b1,301968558,5,20000.0,24500.0,30,Bad
371,8a858ea55b58f026015b5c11ad2e2dd2,301972475,6,30000.0,34500.0,30,Good
372,8a858eb456e0b9490156fb7018a91a1e,301991011,12,10000.0,11500.0,15,Good
373,8a858eba5591bf2801559ae75c8d32bc,301965220,9,40000.0,48000.0,60,Good
374,8a858ece586263020158696870092f98,301983172,2,10000.0,11500.0,15,Good
375,8a858ed65bd3a65c015bd3e9a0ff2664,301997174,3,10000.0,13000.0,30,Good
376,8a858edf55ca17ba0155d58ee8d43f6a,301999627,2,10000.0,11500.0,15,Good
377,8a858ee55cb156e6015cbd3d5e3555c2,301981293,2,10000.0,11500.0,15,Good
378,8a858eed5a42df95015a45e2fcac6aa9,301974010,6,30000.0,34500.0,30,Good
379,8a858efe5bca0a81015bca60dfdc14bb,302002482,2,10000.0,13000.0,30,Good
380,8a858f045556eaa401556dd7346663fc,301967834,5,30000.0,39000.0,60,Good
381,8a858f0d5ca1cf54015ca237f4843b09,302004050,3,10000.0,13000.0,30,Good
382,8a858f1a5bd828f9015bd85e04b824f8,301974943,3,10000.0,13000.0,30,Bad
383,8a858f275591bf5d0155968869002f72,301992280,6,30000.0,34500.0,30,Good
384,8a858f2f5af5d835015af5db88300242,301977812,5,10000.0,11500.0,15,Bad
385,8a858f365c83961c015c83a6989c054c,301969576,2,10000.0,13000.0,30,Bad
386,8a858f415686c0ab0156932bc72861e0,301973569,10,40000.0,44000.0,30,Good
387,8a858f475c11bc72015c1241c5e8477f,301993490,3,10000.0,13000.0,30,Good
388,8a858f505ca7b434015cab87f6cb61ed,301989798,2,10000.0,13000.0,30,Good
389,8a858f5856373f8801564a639d9d6aba,301960972,11,30000.0,34500.0,30,Good
390,8a858f5e5cb23c77015cb617d25a6080,301960483,2,10000.0,13000.0,30,Good
391,8a858f665c2142a0015c2eceb8672f3f,301982936,3,10000.0,13000.0,30,Bad
392,8a858f6e5cb16eb9015cba9514502da3,301971182,2,10000.0,13000.0,30,Good
393,8a858f795896e56b0158a52e3f196868,301988326,10,25000.0,27500.0,30,Good
394,8a858f845d13beed015d161cb56d72d7,301991751,2,10000.0,11500.0,15,Good
395,8a858f925d5bfd0a015d5c41ca480d60,301996667,2,10000.0,13000.0,30,Good
396,8a858f98560bbe110156217f2b324081,301985800,2,10000.0,13000.0,30,Good
397,8a858fa154daefc00154de1b445805fa,301963428,10,40000.0,44000.0,30,Good
398,8a858fa7590af88501591230cd1c34b0,301972418,2,10000.0,11500.0,15,Bad
399,8a858faf5679a838015679dda1481bfb,301965626,7,40000.0,48000.0,60,Good
400,8a858fb4563228d201563e3b46c90a86,301999799,2,10000.0,11500.0,15,Good
401,8a858fbd5cd6054a015cda142858051a,301989314,2,10000.0,11500.0,15,Good
402,8a858fc75cd62882015ce320d4b64f4d,301966009,2,10000.0,13000.0,30,Good
403,8a858fcd56b9f22c0156d8afaef02fd8,301960278,5,10000.0,13000.0,30,Good
404,8a858fd55577e87601557eb6810f1310,301966466,9,30000.0,34500.0,30,Good
405,8a858fda5d37b00c015d3ba42a19619e,302000489,2,10000.0,13000.0,30,Good
406,8a858f3c5c16cadb015c171ebcfb30b6,301980966,4,20000.0,22250.0,15,Good
407,8a858f445d41ebbe015d4d646b946dec,301995532,2,10000.0,11500.0,15,Good
408,8a858f525ba5119c015ba5a39b6c5444,301979039,3,10000.0,11500.0,15,Good
409,8a858f615591c2cc015598dface34f3a,301980600,10,30000.0,39000.0,60,Good
410,8a858f675c1c43bc015c209f0e59388c,301982022,3,15000.0,18375.0,30,Good
411,8a858f795896e56b0158a47b8be660c5,301973756,3,10000.0,11500.0,15,Bad
412,8a858f7d5ab3ca4b015ab5184798706a,301963436,3,10000.0,13000.0,30,Good
413,8a858f8a558227f20155862e521949ca,301977598,8,20000.0,24500.0,30,Bad
414,8a858f905c06a9c0015c0c8fca8c6706,301958747,3,10000.0,13000.0,30,Good
415,8a858f985bee01cb015bf16ec19f5383,301987400,3,10000.0,13000.0,30,Bad
416,8a858f9d5668e3f101567827de3b11f2,301959786,5,20000.0,24500.0,30,Bad
417,8a858fa154e2912f0154eee022676b1c,301990425,5,10000.0,11500.0,15,Good
418,8a858fa4552add9f01553e7f443c4214,302001015,13,40000.0,44000.0,30,Good
419,8a858fa55acd8061015ad15eb8b47940,301959612,4,20000.0,24500.0,30,Good
420,8a858fb15a41784f015a41921e4c142b,301977250,7,30000.0,34500.0,30,Good
421,8a858fbb5bf26814015bf27f571811dd,301974398,3,10000.0,11500.0,15,Bad
422,8a858fc75cd62882015ce3990b726a9b,301979337,2,10000.0,11500.0,15,Good
423,8a858fcf5b39c3ba015b3b269d573d36,302003929,6,20000.0,24500.0,30,Good
424,8a858fd95c3b5bca015c43d710a059bb,301970887,3,10000.0,11500.0,15,Bad
425,8a858fe756939bbb0156993f3dda2d08,301989739,10,30000.0,33000.0,30,Good
426,8a858fef570f30e501572962ab8f7a1f,301966212,10,20000.0,24500.0,30,Bad
427,8a858ff556236fa801562d3353964355,301980281,2,10000.0,13000.0,30,Good
428,8a8588fd53c244bc0153c72ed1924a60,301958626,17,40000.0,48000.0,60,Bad
429,8a858e325b3e903a015b3eb4ce4b2882,301960038,3,10000.0,13000.0,30,Bad
430,8a858e605ce99f55015ced0a99a63ba4,301993520,2,10000.0,13000.0,30,Bad
431,8a858ecc5b5defb4015b5ea3f3613ec1,302001688,4,10000.0,11500.0,15,Bad
432,8a858f2a5ce989dd015ce9fc24b1474b,301966939,2,10000.0,13000.0,30,Bad
433,8a858f68587f3da1015880ef5d8805b4,301985603,9,15000.0,18375.0,30,Bad
434,8a858fc45c21da6f015c31f01ed74654,301991896,3,10000.0,13000.0,30,Bad
435,8a1088a0484472eb01484669e3ce4e0b,301999397,2,10000.0,11500.0,15,Bad
436,8a8588235375c27f01537f79100c40c3,301979641,6,10000.0,13000.0,30,Good
437,8a85889853f0fbaa01540444629832e2,301966034,10,20000.0,24500.0,30,Good
438,8a85892e5425ad2001543095054f5b28,302001113,7,10000.0,11500.0,15,Bad
439,8a858966538deb190153a778edfb61aa,301993919,6,10000.0,11125.0,15,Good
440,8a8589a453bc422d0153c82e861c34f1,301963324,4,25000.0,28750.0,30,Good
441,8a8589f853f100fb01540a6faacb4e74,301958496,10,35000.0,38500.0,30,Good
442,8a858e0256b781d80156c09f1e585c2f,302001702,10,30000.0,39000.0,60,Good
443,8a858e065ccb8bc0015ccbf7b21c1875,301960177,2,10000.0,13000.0,30,Good
444,8a858e105bd92644015be07c35237d0d,301967719,3,10000.0,13000.0,30,Good
445,8a858e2159f3c9030159f4336f1925f4,301966113,9,20000.0,24500.0,30,Bad
446,8a858e285ba4bf33015ba50277171d93,301977500,5,20000.0,24500.0,30,Good
447,8a858e36590808e3015917a6dae57137,301974240,5,10000.0,13000.0,30,Good
448,8a858e4f5929c3df01595086e6cd773f,301963420,2,10000.0,13000.0,30,Good
449,8a858e5b5bd99460015be7d577b04e0d,301968078,3,10000.0,13000.0,30,Good
450,8a858e675c3fe0a1015c415368c24fb1,301985381,3,10000.0,11500.0,15,Good
451,8a858e6d58b0cc520158b4bcc7f61ef2,301995445,2,10000.0,13000.0,30,Good
452,8a858e705b3a03c7015b3d4d6eca680c,301971278,2,10000.0,13000.0,30,Good
453,8a858e785c8d9167015c9b1641a0092e,301961983,2,10000.0,13000.0,30,Good
454,8a858e8d5bf2d0c1015bf34ffdc94e1a,301986715,2,10000.0,13000.0,30,Bad
455,8a858e935b496584015b496cdac50369,301981004,5,10000.0,11500.0,15,Bad
456,8a858e985885ff6d0158aa2ce6772cff,301995957,7,10000.0,13000.0,30,Good
457,8a858eae5a42129d015a421fa6270603,301974774,7,20000.0,22250.0,15,Good
458,8a858eb85cef9327015cf30509cf2230,302002829,2,10000.0,11500.0,15,Good
459,8a858ec05a9535db015a9b7e03650141,301993972,7,30000.0,39000.0,60,Bad
460,8a858ec75bfd77c4015bff1610173ed1,301990553,2,10000.0,13000.0,30,Bad
461,8a858ed75732b68101574d1614f23803,301987107,7,20000.0,24500.0,30,Good
462,8a858ede5ca210f0015ca6e7144b3d34,301986033,2,10000.0,13000.0,30,Good
463,8a858ee1578e399501579186cb2d6283,301958506,10,40000.0,48000.0,60,Good
464,8a858f2a5b3f2121015b41d14e202aba,301997972,6,10000.0,13000.0,30,Good
465,8a858f30551130db0155130b0d0652c4,301996390,9,40000.0,48000.0,60,Bad
466,8a858f385b34d285015b34e6dbbb1309,301964795,9,30000.0,34500.0,30,Good
467,8a858f3e589c40610158a57d427715a6,302001054,12,10000.0,10000.0,15,Good
468,8a858f4c5bb597f6015bbdbff82d4971,301970897,5,20000.0,24500.0,30,Bad
469,8a858f5e5566567d0155777b44e00cfa,301991783,6,20000.0,24500.0,30,Good
470,8a858f655baa9ae1015baf6547472776,301966558,3,10000.0,13000.0,30,Good
471,8a858f735aec46c4015af02a90835ac8,302000214,8,30000.0,34500.0,30,Good
472,8a858f7b5763d88001576be2678d67c6,302000179,12,45000.0,49500.0,60,Good
473,8a858f7e5c213ef4015c2a8b9fe20181,301989160,4,20000.0,24500.0,30,Good
474,8a858f8e59d0b8930159d10900473713,301972924,5,20000.0,24500.0,30,Good
475,8a858f925d3c3cad015d3c4541e2059f,301997236,2,10000.0,13000.0,30,Good
476,8a858f9c56aaf37d0156b7221dc522d4,301985641,8,40000.0,48000.0,60,Bad
477,8a858f9f5bd99987015be7d0e0f4085f,301998548,5,20000.0,24500.0,30,Good
478,8a858fa25c120898015c16abe1cb45f4,301995617,3,10000.0,13000.0,30,Good
479,8a858fa45bd95e9a015be29a6b136061,301999166,3,10000.0,13000.0,30,Bad
480,8a858fad5ccb633e015ccb8973e511bc,301990839,2,10000.0,11500.0,15,Good
481,8a858fb75b5894aa015b589fd7720a85,301960339,4,20000.0,24500.0,30,Good
482,8a858fc45c5f93be015c61e0e5e55e38,301981333,3,10000.0,11500.0,15,Good
483,8a858fcd56b9f22c0156bc268ef56102,301966180,2,10000.0,11500.0,15,Good
484,8a858fd3552c75620155563fb5241458,301959335,9,30000.0,34500.0,30,Good
485,8a858fe45cd62cbf015ce8f815230bc2,301976498,2,10000.0,13000.0,30,Good
486,8a858fe95afc0665015affd8827a642b,301962280,4,10000.0,11500.0,15,Good
487,8a858ff25c8250c1015c827e15821e4e,301975985,3,10000.0,13000.0,30,Good
488,8a858ffd5c8d343d015c98e84c9c2a13,301993778,2,10000.0,11500.0,15,Good
489,8a858e0156b782a10156beb5c215582e,301998317,2,10000.0,11500.0,15,Bad
490,8a858e4b5cb1e4d7015cbf51622434f2,301978168,2,10000.0,13000.0,30,Bad
491,8a858e885c9c6f96015ca07a1fe371fd,301968929,2,10000.0,13000.0,30,Bad
492,8a858f0c5cc68025015cca6d2f6873fd,301997903,2,10000.0,13000.0,30,Bad
493,8a858f585cf9d48b015d0a258b75758a,301988443,2,10000.0,11500.0,15,Bad
494,8a858fb15b34a708015b360a67c61f3a,301965700,2,10000.0,13000.0,30,Bad
495,8a858fe756939bbb0156b42e72185f25,301959387,11,40000.0,48000.0,60,Bad
496,8a85880353acff880153b23e3c742a08,301965489,12,40000.0,44000.0,30,Good
497,8a85886f54517ee0015470749d3c3ce7,301979680,22,50000.0,52500.0,30,Good
498,8a8588fd53c244bc0153c8251f132fd7,301979233,7,10000.0,13000.0,30,Bad
499,8a85893d53f104eb01540e7f589775c3,301988935,2,10000.0,13000.0,30,Good
500,8a85896653f0fed201540f40a3a45c14,301974587,5,20000.0,24500.0,30,Good
501,8a8589c1545181f3015454b4cdd9002b,301981324,7,10000.0,10750.0,15,Good
502,8a858e005ca7abe3015ca9c692843861,301960017,2,10000.0,13000.0,30,Good
503,8a858e035693e0290156b6bd3b483170,301970232,5,30000.0,34500.0,30,Good
504,8a858e0a5668e69c01566f643ad645a9,301977841,10,20000.0,24500.0,30,Good
505,8a858e1d5cd58f9e015cd8c747ad7d06,301990954,2,10000.0,11500.0,15,Good
506,8a858e245c214660015c270224c83207,301986086,2,10000.0,11500.0,15,Good
507,8a858e345bd96da8015bd9def9c624f6,301966765,3,10000.0,13000.0,30,Good
508,8a858e455c1bf763015c1c4eab062420,301967549,3,10000.0,13000.0,30,Good
509,8a858e5856b7840c0156b8f1f61f5f52,301972496,9,30000.0,34500.0,30,Good
510,8a858e5f5af1e7e7015af206af7b09d8,301983453,4,20000.0,24500.0,30,Good
511,8a858e6c5bd3fbff015bd5736e545cd2,301988330,3,10000.0,11500.0,15,Good
512,8a858e6f5668e01701568cf7ba8e39da,301997001,2,10000.0,13000.0,30,Good
513,8a858e725c360240015c3797bd734cf7,301980264,2,10000.0,13000.0,30,Good
514,8a858e885b68546c015b789214a9131c,302003192,3,10000.0,13000.0,30,Good
515,8a858e8e5ca1f1a8015ca6a8cfcb31f4,301982513,2,10000.0,13000.0,30,Good
516,8a858e935cedfe55015cee2ad92f236f,302000586,2,10000.0,13000.0,30,Good
517,8a858ea45b35639b015b364dc0f72463,301996200,6,30000.0,34500.0,30,Good
518,8a858eb4588604f701589223c5ab045f,301970935,7,10000.0,13000.0,30,Good
519,8a858eba5c884d2a015c936df7c60af3,301984186,2,10000.0,11500.0,15,Good
520,8a858ec35a428dcc015a4667481262fe,302001533,10,25000.0,28750.0,30,Good
521,8a858fe65675195a015679452588279c,301973257,10,40000.0,48000.0,60,Good
522,8a858ff25a6a19ee015a6acc4a986c80,301960046,6,20000.0,24500.0,30,Good
523,8a858ff9580b881201581f5624ee7a1b,301971856,2,10000.0,13000.0,30,Bad
524,8a8588b75438f499015444b1adf70876,301967018,10,30000.0,34500.0,30,Bad
525,8a858e1c5bab1191015baca490325254,301961775,3,10000.0,13000.0,30,Bad
526,8a858e6f5668e01701568392953a495d,301977173,6,30000.0,34500.0,30,Bad
527,8a858ed75bb64559015bbdf931c10be3,301986353,4,10000.0,11500.0,15,Bad
528,8a858f295c8d307f015c95b5b13724f7,301965329,2,10000.0,13000.0,30,Bad
529,8a858f685a384e25015a39302e0d48a9,301974796,4,10000.0,11500.0,15,Bad
530,8a858fc959bc56c80159c034e75a05be,301960918,2,10000.0,11500.0,15,Bad
531,8a858fee580afd2b01580c5b0ff97399,301999823,3,10000.0,13000.0,30,Bad
532,8a85882653e2eb990153e7a9eda325a7,301996404,5,10000.0,11125.0,15,Good
533,8a8588dd54be35520154bf9790ea4a55,301997478,2,10000.0,11500.0,15,Bad
534,8a858928548fb121015495dafe41016b,301976168,10,20000.0,22000.0,30,Good
535,8a85898a53d0af400153d7dc5cc22b9f,301962779,10,20000.0,22000.0,30,Good
536,8a858e0256b781d80156b8f2d33c4f27,301972261,5,15000.0,18375.0,30,Good
537,8a858e0c552ae0b8015543cb7d1a5cbd,301975053,11,30000.0,34500.0,30,Good
538,8a858e105bd92644015be812e5683388,301975204,4,30000.0,39000.0,60,Good
539,8a858e1d5c5a460c015c5a51775a0613,301958966,2,10000.0,13000.0,30,Bad
540,8a858e325d3245ec015d328e6b0b1fcc,301995397,2,10000.0,11500.0,15,Good
541,8a858e3d5c3b5122015c43f776bd4a3a,301967031,3,20000.0,24500.0,30,Good
542,8a858e585693982b015699e7c57e03e2,301981320,3,10000.0,11500.0,15,Good
543,8a858e5e57adcb8e0157b5023bf2676e,301995466,3,10000.0,13000.0,30,Good
544,8a858e675c3fe0a1015c55131ebd5fa6,301966846,2,10000.0,13000.0,30,Good
545,8a858e6a5bfd4b54015c0dc45b31270b,301966741,3,10000.0,13000.0,30,Good
546,8a858e705b3a03c7015b3ceed0d531fb,301964676,4,20000.0,24500.0,30,Good
547,8a858e7d595026f80159636aa36f487b,301958963,6,10000.0,11500.0,15,Bad
548,8a858e8d56b784480156cc1a80f60132,301995438,12,40000.0,44000.0,30,Good
549,8a858e9d5bfd7037015c07cdd6f1278d,301999007,3,10000.0,13000.0,30,Good
550,8a858eab5cf9c4c8015cfa0b1d8e1c67,301975249,2,10000.0,11500.0,15,Good
551,8a858eb85cef9327015cf2b1db7c052c,301991268,2,10000.0,13000.0,30,Good
552,8a858ebc572e1e3a01572f517e505dc4,301990926,8,20000.0,24500.0,30,Bad
553,8a858ec55ca7919d015cab70e8954f34,301964266,2,10000.0,13000.0,30,Good
554,8a858ec95afc0922015b0a6d75655b14,301980625,4,20000.0,22250.0,15,Good
555,8a858ed45c454c11015c53de37e71789,301977222,3,10000.0,11000.0,15,Good
556,8a858eda5c8863ff015c8c2578833357,301966806,2,10000.0,13000.0,30,Good
557,8a858edf57f78fed0157fdd279342ccf,301973092,5,20000.0,22250.0,15,Good
558,8a858ee55c830000015c867880563fc3,301961432,2,10000.0,13000.0,30,Good
559,8a858eef55548905015574ae2dcb526f,301994698,14,20000.0,21000.0,30,Good
560,8a858efd5ca70688015cabd1f1e94b55,301997763,2,10000.0,11500.0,15,Good
561,8a858f045556eaa40155698324e4555e,301971075,10,40000.0,44000.0,30,Good
562,8a858f0b5d36a8e1015d36cd984b1990,301999160,2,10000.0,13000.0,30,Good
563,8a858f115cea8545015cee1518b54081,301991568,2,10000.0,13000.0,30,Good
564,8a858f1955b1c4df0155d4ad1adb462c,301993514,2,10000.0,11500.0,15,Good
565,8a858f255c78552d015c78e0f386678f,301974578,2,10000.0,11500.0,15,Good
566,8a858f2756cec0a30156cfd1af1c0216,301966835,7,30000.0,34500.0,30,Good
567,8a858f2c58dc6e680158e2d0956179ca,301971914,4,10000.0,11500.0,15,Bad
568,8a858f305c8dd672015c9bc5e91c1812,301971114,2,10000.0,11500.0,15,Good
569,8a858f395b3968f6015b3970a22f0ba7,301972614,4,10000.0,13000.0,30,Good
570,8a858f4156939c3c01569eb58e93629a,301989247,9,10000.0,11500.0,15,Good
571,8a858f525bedff8d015bef8f8f9b6e4a,301974754,3,10000.0,13000.0,30,Good
572,8a858f585cf9d48b015cff6828b66435,302000134,2,10000.0,11500.0,15,Good
573,8a858f5f5b39bb0c015b3cb38312659c,301970902,3,10000.0,13000.0,30,Good
574,8a858f6e5a951fc2015a9b293e631f3d,301969350,7,30000.0,39000.0,60,Good
575,8a858f78550ba104015514abf59e56b3,301966083,11,40000.0,44000.0,30,Good
576,8a858f7d5cf9aef9015d0abb2c974494,301992946,2,10000.0,11500.0,15,Good
577,8a858f9158be26030158cca6f4aa5f6e,301965334,9,20000.0,22250.0,15,Bad
578,8a858ece5862630201586ef7d4c74e4d,301991246,9,30000.0,34500.0,30,Good
579,8a858eda5c8863ff015c9e0131d10bbd,301972855,2,10000.0,13000.0,30,Good
580,8a858ee055ffbe1701560850839a7c49,301985274,7,10000.0,11500.0,15,Good
581,8a858ee55830c4b901583188b0290def,301999809,10,30000.0,39000.0,60,Good
582,8a858ee758a4dfbc0158a5b0d9db0be8,301976577,9,30000.0,39000.0,60,Good
583,8a858ef255c55fd60155c8f865611d5e,301993611,4,20000.0,24500.0,30,Good
584,8a858ef7599330e0015993c3e1af2ecc,301999779,7,20000.0,24500.0,30,Good
585,8a858eff5b393484015b3935d76e0181,301999910,6,30000.0,34500.0,30,Good
586,8a858f0455d9feaf0155e8d773b53966,301985589,9,30000.0,39000.0,60,Bad
587,8a858f0a56ffda56015709a71f9c02c7,301993020,14,40000.0,44000.0,30,Good
588,8a858f155554552501555685429f4905,302000363,15,30000.0,34500.0,30,Good
589,8a858f1e5add5268015ae7ca38b245d2,301958534,5,20000.0,24500.0,30,Good
590,8a858f275c451af5015c4e29f5373134,301999183,3,10000.0,13000.0,30,Good
591,8a858f2c58dc6e680158e4e62c3b0ccd,301994296,2,10000.0,13000.0,30,Bad
592,8a858f2f54e28d530154f1ba3a8f37c9,301998266,13,30000.0,34500.0,30,Good
593,8a858f335c8d9723015c9d6671a90a47,301964448,2,10000.0,13000.0,30,Good
594,8a858f3d5bfc954e015bfcc137851d9d,301987308,5,20000.0,24500.0,30,Good
595,8a858f475c7ea023015c7ed3b27b0ccf,301995876,2,10000.0,13000.0,30,Good
596,8a858f555cacacdf015cb000734204fa,301978629,2,10000.0,11500.0,15,Good
597,8a858f585bfd6341015c005942497b6c,301987130,5,20000.0,24500.0,30,Good
598,8a858f5e5bedf32a015bf2003648194a,301970844,3,10000.0,13000.0,30,Good
599,8a858f6c5a37e2a3015a3914d98f0578,301975866,5,10000.0,13000.0,30,Bad
600,8a858f735b437619015b438c6b3626c8,301970870,4,15000.0,18375.0,30,Good
601,8a858f7e5ba0189c015ba0ac3e254fe3,301965818,5,20000.0,24500.0,30,Good
602,8a858f8e597cf3f40159837df1367cd9,301963489,4,20000.0,24500.0,30,Good
603,8a858f965c6950da015c6ea724353a26,301987826,3,10000.0,13000.0,30,Good
604,8a858f9c5a4817be015a48cd8369332b,301960915,6,10000.0,13000.0,30,Good
605,8a858fa154e2912f0154e914a60a06b3,301998287,2,10000.0,13000.0,30,Good
606,8a858fa95c695f85015c7806a0387faa,302001428,4,20000.0,24500.0,30,Good
607,8a858fb65b2020b2015b2387b22b70d4,301975083,5,20000.0,22250.0,15,Good
608,8a858fba5cd5feee015ce43abdad3d9f,302002272,2,10000.0,11500.0,15,Good
609,8a858fc45d4233f2015d46edcac71b83,301999031,2,10000.0,13000.0,30,Bad
