,customerid,systemloanid,loannumber,loanamount,totaldue,termdays
345,8a858e2e5bb57a37015bbe1b8d6d3830,301891367,1,10000.0,13000.0,30
346,8a858e3559080830015923412dd84294,301796184,2,10000.0,13000.0,30
347,8a858e3559080830015923412dd84294,301894261,7,30000.0,34500.0,30
348,8a858e3e5b3ee747015b3f0409012b7f,301941101,4,20000.0,24500.0,30
349,8a858e575bf80f73015bfbc59df93401,301933741,2,10000.0,13000.0,30
350,8a858e655a047d1a015a12bb060936ff,301915599,1,10000.0,13000.0,30
351,8a858e6e55c554c20155c6d8e2925c62,301756581,5,20000.0,24500.0,30
352,8a858e785acd3412015acd7bdec42d4f,301954208,5,20000.0,22250.0,15
353,8a858e785acd3412015acd7bdec42d4f,301915863,4,20000.0,24500.0,30
354,8a858e8d56adbdae0156b30248fe3104,301690631,1,10000.0,13000.0,30
355,8a858e985885ff6d01589211d7c01088,301925152,4,20000.0,24000.0,30
356,8a858eb4596ff919015974a667560a89,301929536,7,30000.0,34500.0,30
357,8a858eb4596ff919015974a667560a89,301894500,6,20000.0,24500.0,30
358,8a858ec55b441639015b444e78b7361f,301924772,2,10000.0,11500.0,15
359,8a858ece5b0142e3015b0a3a7f183339,301849562,1,10000.0,13000.0,30
360,8a858eda552adcc20155307212b55ac2,301757858,6,20000.0,24500.0,30
361,8a858eda552adcc20155307212b55ac2,301671012,4,20000.0,24500.0,30
362,8a858ee454da1cbd0154e2796fba7142,301665135,3,20000.0,24500.0,30
363,8a858ee454da1cbd0154e2796fba7142,301888641,9,20000.0,23800.0,30
364,8a858ee454da1cbd0154e2796fba7142,301853279,8,20000.0,23800.0,30
365,8a858ee65a8401a1015a8447d2ac1cf2,301832228,1,10000.0,13000.0,30
366,8a858eef5554890501555868a7475f44,301868062,5,10000.0,11450.0,15
367,8a858eef5554890501555868a7475f44,301762653,3,10000.0,11500.0,15
368,8a858f0656b7820c0156c3e3a61c1d33,301770522,7,30000.0,34400.0,30
369,8a858f0656b7820c0156c3e3a61c1d33,301710760,2,10000.0,11500.0,15
370,8a858f0656b7820c0156c3e3a61c1d33,301802502,9,40000.0,44800.0,30
371,8a858f0656b7820c0156c3e3a61c1d33,301824374,10,40000.0,44800.0,30
372,8a858f1f587161850158742ebbce53d8,301835261,5,20000.0,23800.0,30
373,8a858f1f587161850158742ebbce53d8,301940620,8,25000.0,28750.0,30
374,8a858f305cb1ec4e015cb215f0500a8d,301941430,1,10000.0,13000.0,30
375,8a858f495c5973ce015c59c5f099417c,301948924,2,10000.0,13000.0,30
376,8a858f54589736f401589857085e3b5b,301877071,7,30000.0,36800.0,60
377,8a858f54589736f401589857085e3b5b,301939946,8,30000.0,34500.0,30
378,8a858f5e5cf45779015cf47ed8db1872,301956556,1,10000.0,13000.0,30
379,8a858f8d5cc56f9a015cc57e769908ac,301944932,1,10000.0,13000.0,30
380,8a858ec959f3d0320159f411f586198d,301845266,3,10000.0,11500.0,15
381,8a858edb5a70bfe0015a7ef6715642d0,301897241,3,10000.0,13000.0,30
382,8a858ee055ffbe17015607e67cec57e9,301862018,4,20000.0,23800.0,30
383,8a858ee055ffbe17015607e67cec57e9,301683982,2,10000.0,11500.0,15
384,8a858ee755a0c84a0155a3b5a9ab2308,301793369,5,10000.0,11500.0,15
385,8a858ee755a0c84a0155a3b5a9ab2308,301753333,1,10000.0,11500.0,15
386,8a858eef55548905015554a9578505d4,301866158,3,10000.0,13000.0,30
387,8a858f00590ac4e70159320caa4a190c,301805607,3,10000.0,13000.0,30
388,8a858f00590ac4e70159320caa4a190c,301848049,5,20000.0,23800.0,30
389,8a858f0f5bfd79d2015c0c2370d436a1,301922654,2,10000.0,11500.0,15
390,8a858f1b5b256bc9015b2a8b75dc0b45,301916139,4,10000.0,11125.0,15
391,8a858f2a5b3f2121015b41d14e202aba,301902816,1,10000.0,11500.0,15
392,8a858f2a5b3f2121015b41d14e202aba,301928598,4,20000.0,22250.0,15
393,8a858f30551130db0155130b0d0652c4,301910091,7,40000.0,44000.0,30
394,8a858f30551130db0155130b0d0652c4,301830875,6,30000.0,36800.0,60
395,8a858f385b34d285015b34e6dbbb1309,301876808,4,20000.0,21900.0,15
396,8a858f385b34d285015b34e6dbbb1309,301927826,6,10000.0,11500.0,15
397,8a858f3e589c40610158a57d427715a6,301941374,10,10000.0,10500.0,15
398,8a858f3e589c40610158a57d427715a6,301801545,5,20000.0,21900.0,15
399,8a858f4c5bb597f6015bbdbff82d4971,301949584,4,10000.0,11125.0,15
400,8a858f5e5566567d0155777b44e00cfa,301918373,4,10000.0,13000.0,30
401,8a858f5e5566567d0155777b44e00cfa,301876536,3,10000.0,13000.0,30
402,8a858f735aec46c4015af02a90835ac8,301915780,5,20000.0,22250.0,15
403,8a858f735aec46c4015af02a90835ac8,301918018,6,30000.0,34500.0,30
404,8a858f7b5763d88001576be2678d67c6,301788656,6,25000.0,29000.0,30
405,8a858f7b5763d88001576be2678d67c6,301919045,10,30000.0,36000.0,60
406,8a858f7b5763d88001576be2678d67c6,301830340,8,30000.0,36800.0,60
407,8a858f8e59d0b8930159d10900473713,301937094,4,20000.0,24500.0,30
408,8a858f925d3c3cad015d3c4541e2059f,301976283,1,10000.0,13000.0,30
409,8a858f9c56aaf37d0156b7221dc522d4,301761655,4,30000.0,36800.0,60
410,8a858f9f5bd99987015be7d0e0f4085f,301935684,3,10000.0,11500.0,15
411,8a858fa25c120898015c16abe1cb45f4,301956617,2,10000.0,13000.0,30
412,8a858fad5ccb633e015ccb8973e511bc,301946790,1,10000.0,11500.0,15
413,8a858fc45c5f93be015c61e0e5e55e38,301954137,2,10000.0,11500.0,15
414,8a858fd3552c75620155563fb5241458,301904402,7,15000.0,16687.5,15
415,8a858fd3552c75620155563fb5241458,301850444,5,20000.0,23800.0,30
416,8a858fe95afc0665015affd8827a642b,301926708,3,10000.0,11500.0,15
417,8a858ff25c8250c1015c827e15821e4e,301930039,1,10000.0,11500.0,15
418,8a858e885c9c6f96015ca07a1fe371fd,301936906,1,10000.0,11500.0,15
419,8a858fe756939bbb0156b42e72185f25,301765571,4,10000.0,11450.0,15
420,8a858fe756939bbb0156b42e72185f25,301883634,9,40000.0,47600.0,60
421,8a858fe756939bbb0156b42e72185f25,301780145,6,30000.0,36800.0,60
422,8a85880353acff880153b23e3c742a08,301748389,3,20000.0,22250.0,15
423,8a85880353acff880153b23e3c742a08,301793770,6,30000.0,34400.0,30
424,8a85880353acff880153b23e3c742a08,301814601,7,30000.0,34400.0,30
425,8a85886f54517ee0015470749d3c3ce7,301735897,8,30000.0,32250.0,15
426,8a85886f54517ee0015470749d3c3ce7,301616104,1,10000.0,13000.0,30
427,8a85886f54517ee0015470749d3c3ce7,301946440,20,40000.0,44000.0,30
428,8a85886f54517ee0015470749d3c3ce7,301832830,14,30000.0,34400.0,30
429,8a85886f54517ee0015470749d3c3ce7,301833895,15,40000.0,44800.0,30
430,8a8588fd53c244bc0153c8251f132fd7,301838639,5,10000.0,13000.0,30
431,8a85893d53f104eb01540e7f589775c3,301937668,1,10000.0,13000.0,30
432,8a85896653f0fed201540f40a3a45c14,301918067,4,30000.0,34500.0,30
433,8a8589c1545181f3015454b4cdd9002b,301842757,4,15000.0,16600.0,15
434,8a858e035693e0290156b6bd3b483170,301919907,4,30000.0,34500.0,30
435,8a858e0a5668e69c01566f643ad645a9,301805176,5,10000.0,13000.0,30
436,8a858e0a5668e69c01566f643ad645a9,301922804,8,10000.0,13000.0,30
437,8a858e0a5668e69c01566f643ad645a9,301674565,1,10000.0,13000.0,30
438,8a858e345bd96da8015bd9def9c624f6,301895841,1,10000.0,13000.0,30
439,8a858e5856b7840c0156b8f1f61f5f52,301773829,3,10000.0,13000.0,30
440,8a858e5856b7840c0156b8f1f61f5f52,301864895,7,30000.0,36800.0,60
441,8a858e5f5af1e7e7015af206af7b09d8,301909748,2,10000.0,11500.0,15
442,8a858e6f5668e01701568cf7ba8e39da,301777703,1,10000.0,13000.0,30
443,8a858e8e5ca1f1a8015ca6a8cfcb31f4,301977932,1,10000.0,13000.0,30
444,8a858ea45b35639b015b364dc0f72463,301924063,4,20000.0,24500.0,30
445,8a858eb4588604f701589223c5ab045f,301843159,4,10000.0,13000.0,30
446,8a858eb4588604f701589223c5ab045f,301821685,3,10000.0,13000.0,30
447,8a858ec35a428dcc015a4667481262fe,301956885,9,30000.0,34500.0,30
448,8a858ec35a428dcc015a4667481262fe,301852731,3,10000.0,11500.0,15
449,8a858ece5862630201586ef7d4c74e4d,301837020,5,20000.0,21900.0,15
450,8a858ece5862630201586ef7d4c74e4d,301926057,8,20000.0,23000.0,30
451,8a858ee055ffbe1701560850839a7c49,301786723,3,10000.0,13000.0,30
452,8a858ee055ffbe1701560850839a7c49,301929983,6,10000.0,13000.0,30
453,8a858ee55830c4b901583188b0290def,301881903,7,20000.0,23800.0,30
454,8a858ee55830c4b901583188b0290def,301769421,2,10000.0,11500.0,15
455,8a858ee758a4dfbc0158a5b0d9db0be8,301769458,2,10000.0,13000.0,30
456,8a858ee758a4dfbc0158a5b0d9db0be8,301784164,3,10000.0,13000.0,30
457,8a858ef255c55fd60155c8f865611d5e,301739584,3,10000.0,13000.0,30
458,8a858ef7599330e0015993c3e1af2ecc,301919074,5,10000.0,13000.0,30
459,8a858eff5b393484015b3935d76e0181,301872010,2,10000.0,11500.0,15
460,8a858eff5b393484015b3935d76e0181,301938213,4,20000.0,22250.0,15
461,8a858f0455d9feaf0155e8d773b53966,301858831,6,20000.0,21900.0,15
462,8a858f0455d9feaf0155e8d773b53966,301897067,7,20000.0,24500.0,30
463,8a858f0a56ffda56015709a71f9c02c7,301751151,3,20000.0,22250.0,15
464,8a858f0a56ffda56015709a71f9c02c7,301780001,7,30000.0,34400.0,30
465,8a858f0a56ffda56015709a71f9c02c7,301873919,11,40000.0,44800.0,30
466,8a858f155554552501555685429f4905,301834198,12,30000.0,34400.0,30
467,8a858f155554552501555685429f4905,301774671,8,20000.0,23800.0,30
468,8a858f155554552501555685429f4905,301809715,11,30000.0,34400.0,30
469,8a858f1e5add5268015ae7ca38b245d2,301885910,3,10000.0,13000.0,30
470,8a858f275c451af5015c4e29f5373134,301935759,1,10000.0,11500.0,15
471,8a858f2f54e28d530154f1ba3a8f37c9,301954610,12,30000.0,34500.0,30
472,8a858f2f54e28d530154f1ba3a8f37c9,301730553,5,30000.0,34500.0,30
473,8a858f2f54e28d530154f1ba3a8f37c9,301827077,8,10000.0,12900.0,30
474,8a858f3d5bfc954e015bfcc137851d9d,301903491,1,10000.0,11500.0,15
475,8a858f475c7ea023015c7ed3b27b0ccf,301962186,1,10000.0,13000.0,30
476,8a858f585bfd6341015c005942497b6c,301941773,3,10000.0,11500.0,15
477,8a858f6c5a37e2a3015a3914d98f0578,301840709,3,10000.0,13000.0,30
478,8a858f735b437619015b438c6b3626c8,301933509,3,10000.0,13000.0,30
479,8a858f7e5ba0189c015ba0ac3e254fe3,301910864,2,10000.0,11500.0,15
480,8a858f8e597cf3f40159837df1367cd9,301927819,3,10000.0,13000.0,30
481,8a858f9c5a4817be015a48cd8369332b,301923524,5,10000.0,13000.0,30
482,8a858f9c5a4817be015a48cd8369332b,301831958,2,10000.0,11500.0,15
483,8a858fa95c695f85015c7806a0387faa,301943583,2,10000.0,11500.0,15
484,8a858fb65b2020b2015b2387b22b70d4,301936139,4,15000.0,18375.0,30
485,8a858fcf5b39c3ba015b3ce36bad10a2,301910854,2,10000.0,11500.0,15
486,8a858fea5b8c314d015b8c4fd9371600,301931525,3,10000.0,13000.0,30
487,8a858e165b90faf9015b9ed99b3e0c2d,301886785,2,10000.0,11500.0,15
488,8a858e725c3ae262015c3dfc23de0ccf,301917743,1,10000.0,13000.0,30
489,8a858fa25bd92c20015bdec1e1616d76,301927187,2,10000.0,13000.0,30
490,8a85882653e2eb990153e7b4c52d2815,301955134,12,40000.0,44000.0,30
491,8a85882653e2eb990153e7b4c52d2815,301753511,4,20000.0,24500.0,30
492,8a85882653e2eb990153e7b4c52d2815,301706705,2,10000.0,13000.0,30
493,8a8588ae53f1cb7c01540f4e83bc3b26,301921494,13,40000.0,48000.0,60
494,8a8588ae53f1cb7c01540f4e83bc3b26,301622272,2,10000.0,11500.0,15
495,8a8588ae53f1cb7c01540f4e83bc3b26,301646690,3,10000.0,11500.0,15
496,8a858900536a043401537f6cf1b222b7,301821661,6,40000.0,44800.0,30
497,8a858900536a043401537f6cf1b222b7,301839267,7,40000.0,47600.0,60
498,8a858959537a097401537c7ed53d0780,301814885,5,20000.0,23600.0,30
499,8a858959537a097401537c7ed53d0780,301609471,2,10000.0,13000.0,30
500,8a858e005c2154c2015c30e623201bdd,301915652,1,10000.0,11500.0,15
501,8a858e165ad25487015ad6eb97ee2fbe,301873564,3,10000.0,11500.0,15
502,8a858e165ad25487015ad6eb97ee2fbe,301928176,6,20000.0,22250.0,15
503,8a858e205bcee61c015bcf7dfcf3355b,301888737,1,10000.0,11500.0,15
504,8a858e345a04f20b015a0b7763b67cf8,301948445,4,10000.0,11500.0,15
505,8a858e4357be1daf0157bebb3c4c6fa3,301807689,4,10000.0,13000.0,30
506,8a858e4357be1daf0157bebb3c4c6fa3,301780375,3,10000.0,13000.0,30
507,8a858e5856b7840c0156c289b8584f4c,301842996,4,10000.0,13000.0,30
508,8a858e5856b7840c0156c289b8584f4c,301696808,1,10000.0,13000.0,30
509,8a858e6c5c88d145015c9817fa35283d,301935073,1,10000.0,13000.0,30
510,8a858e79568ec7de015690a5594b3bea,301811972,7,30000.0,34400.0,30
511,8a858e79568ec7de015690a5594b3bea,301868220,9,40000.0,47600.0,60
512,8a858e79568ec7de015690a5594b3bea,301761110,4,20000.0,23800.0,30
513,8a858e8e5bed1968015bed2ff2c80fc2,301924033,2,10000.0,13000.0,30
514,8a858e985885ff6d015888f527e12be6,301762760,1,10000.0,13000.0,30
515,8a858eab5cf9c4c8015cfa60fae235fd,301958295,1,10000.0,11500.0,15
516,8a858eb95b8c2f6e015b8d569e153fb6,301890123,3,10000.0,13000.0,30
517,8a858ec45577f83e01557cf8b0ab3bc9,301762835,3,10000.0,13000.0,30
518,8a858ec45577f83e01557cf8b0ab3bc9,301805569,5,10000.0,13000.0,30
519,8a858edb5b671760015b67573f222acd,301883684,2,10000.0,11500.0,15
520,8a858ee055ffbe17015602a7bc1c59f7,301655446,1,10000.0,13000.0,30
521,8a858ee055ffbe17015602a7bc1c59f7,301912356,9,10000.0,10750.0,15
522,8a858ee055ffbe17015602a7bc1c59f7,301829712,6,20000.0,21900.0,15
523,8a858ee45a22cbec015a23631b0c46cf,301827949,2,10000.0,11500.0,15
524,8a858ee45a22cbec015a23631b0c46cf,301838118,3,10000.0,11500.0,15
525,8a858ee75a1db75f015a1df3eb031cf7,301906725,4,10000.0,11125.0,15
526,8a858efb54ccb4820154cdc92e2239fc,301942504,8,20000.0,24500.0,30
527,8a858efb54ccb4820154cdc92e2239fc,301791743,3,10000.0,13000.0,30
528,8a858f085bcf44be015bd2e931310a74,301932428,4,20000.0,24500.0,30
529,8a858f1955b1c4df0155cdbeafe97a3e,301666997,1,10000.0,13000.0,30
530,8a858f365b2547f3015b25c392084b59,301938067,1,10000.0,11500.0,15
531,8a858f3d5add42e2015ae1afc0810894,301878866,3,10000.0,13000.0,30
532,8a858f4f552ae10101552bbe69264046,301831853,1,10000.0,11500.0,15
533,8a858f60560bc43d01560d6ed8b068e6,301881278,9,20000.0,21900.0,15
534,8a858f60560bc43d01560d6ed8b068e6,301889758,10,30000.0,34500.0,30
535,8a858f60560bc43d01560d6ed8b068e6,301815360,4,10000.0,11500.0,15
536,8a858f6a5d1e09b3015d28d2bea41914,301971233,1,10000.0,11500.0,15
537,8a858f725b49c0c0015b4f1f05784037,301946951,7,30000.0,34500.0,30
538,8a858f7a5ca22d3c015ca282b1ac2e08,301965258,1,10000.0,11500.0,15
539,8a858f99560bbe4501561ba1e2496884,301931662,11,40000.0,44000.0,30
540,8a858f99560bbe4501561ba1e2496884,301813352,8,30000.0,36800.0,60
541,8a858f99560bbe4501561ba1e2496884,301781887,6,20000.0,21900.0,15
542,8a858fa154e2912f01551033886c784b,301886012,2,10000.0,13000.0,30
543,8a858fb95b5d059d015b5d19f66e182b,301917168,3,10000.0,13000.0,30
544,8a858fc15b68ba6a015b7765e93d54fa,301870313,1,10000.0,13000.0,30
545,8a858fd85b685607015b75c236d17101,301884532,2,10000.0,13000.0,30
546,8a858fea5b8c314d015b8d032aaf7347,301954466,5,20000.0,24500.0,30
547,8a858ff257048b5001570c67315b660b,301710154,1,10000.0,13000.0,30
548,8a858ff257048b5001570c67315b660b,301838606,6,30000.0,36800.0,60
549,8a858ffc5aa39049015aa5111d27328c,301858927,2,10000.0,13000.0,30
550,8a858ffc5aa39049015aa5111d27328c,301912926,4,10000.0,11750.0,30
551,8a8589ec542eaa89015443b229544ffe,301832050,10,30000.0,34400.0,30
552,8a8589ec542eaa89015443b229544ffe,301655879,5,10000.0,13000.0,30
553,8a8589ec542eaa89015443b229544ffe,301633346,4,10000.0,13000.0,30
554,8a858f1b5b9136f7015b9f66e5c5327c,301878558,1,10000.0,11500.0,15
555,8a858f7e5c69a6e3015c6f838d472fa2,301941931,2,10000.0,11500.0,15
556,8a858ff9580b881201580bac5a811068,301862780,1,10000.0,11500.0,15
557,8a85886f54517ee001546a2717571d36,301628046,3,10000.0,13000.0,30
558,8a85886f54517ee001546a2717571d36,301616894,1,10000.0,11500.0,15
559,8a85886f54517ee001546a2717571d36,301623452,2,8000.0,9200.0,15
560,8a8588f754a058cb0154b922d7fe1ffd,301937996,10,40000.0,48000.0,60
561,8a8588f754a058cb0154b922d7fe1ffd,301774438,5,30000.0,36800.0,60
562,8a85893d53e2e2f30153e587432034bf,301939553,8,30000.0,34500.0,30
563,8a85893d53e2e2f30153e587432034bf,301910770,7,30000.0,34500.0,30
564,8a85897353d85af80153d8a368020159,301625937,4,10000.0,11500.0,15
565,8a85897353d85af80153d8a368020159,301660160,6,10000.0,11500.0,15
566,8a85897353d85af80153d8a368020159,301719734,7,10000.0,11125.0,15
567,8a8589c1545181f3015466b5659a4299,301863120,9,50000.0,57500.0,90
568,8a8589c1545181f3015466b5659a4299,301838660,7,40000.0,47600.0,60
569,8a858e0156b782a10156b96d30cb5b73,301815839,5,20000.0,23800.0,30
570,8a858e0156b782a10156b96d30cb5b73,301747628,2,10000.0,13000.0,30
571,8a858e055ac84a51015ac9a10d857523,301841616,1,10000.0,13000.0,30
572,8a858e105c1c09c8015c1f8d43752c0a,301915792,1,10000.0,11500.0,15
573,8a858e245c214660015c2ad957886351,301914771,1,10000.0,11500.0,15
574,8a858e345a04f20b015a0a8f17e174f4,301946514,7,15000.0,16687.5,15
575,8a858e345a04f20b015a0a8f17e174f4,301823030,2,10000.0,11500.0,15
576,8a858e4b5a94ae68015a9ed1b2e56376,301867676,4,20000.0,21900.0,15
577,8a858e4b5a94ae68015a9ed1b2e56376,301883698,5,20000.0,23800.0,30
578,8a858e625c8d993a015c91c4ee862bc9,301970489,1,10000.0,13000.0,30
579,8a858e64586254230158665e299575fb,301772963,3,10000.0,11500.0,15
580,8a858e64586254230158665e299575fb,301788401,7,30000.0,34400.0,30
581,8a858e64586254230158665e299575fb,301823588,9,30000.0,34400.0,30
582,8a858e6f5cd5e874015ce0e5d4c235ba,301951737,1,10000.0,13000.0,30
583,8a858e865bd4175e015bd85ed8ed6940,301925078,2,10000.0,13000.0,30
584,8a858e8b5a8a77a9015a8d99c3190691,301939241,4,20000.0,24500.0,30
585,8a858eab5cf9c4c8015d034b5561731d,301959950,1,10000.0,13000.0,30
586,8a858ecc5a60be73015a60c1abbe0296,301843764,2,10000.0,13000.0,30
587,8a858eda552adcc201555d90a72d7a22,301949010,1,10000.0,13000.0,30
588,8a858eed5756fb0e015758826c1076d8,301842267,6,20000.0,23800.0,30
589,8a858eed5756fb0e015758826c1076d8,301822041,5,20000.0,23800.0,30
590,8a858efa5b444739015b47adb9a25de1,301957860,5,10000.0,13000.0,30
591,8a858f045bab240c015baf9f84ab6e67,301923843,2,10000.0,13000.0,30
592,8a858f0f5bfd79d2015c08207d265627,301940280,3,10000.0,11500.0,15
593,8a858f1f58716185015877272a5b5d18,301776282,2,10000.0,11500.0,15
594,8a858f1f58716185015877272a5b5d18,301819252,5,20000.0,23800.0,30
595,8a858f295c8d307f015c9897ad450f86,301941806,1,10000.0,13000.0,30
596,8a858f30551130db01552563f6780605,301848959,7,20000.0,23800.0,30
597,8a858f30551130db01552563f6780605,301645967,2,9000.0,11700.0,30
598,8a858f465668e3d601566c0daeb24682,301887272,7,40000.0,47600.0,60
599,8a858f465668e3d601566c0daeb24682,301829034,6,30000.0,36800.0,60
600,8a858f495a70f465015a76e95fa42c3d,301851803,1,10000.0,13000.0,30
601,8a858f585cf9d48b015d033bfc6e1de3,301960114,1,10000.0,11500.0,15
602,8a858f5f55f9698c0156004d35076ede,301923422,12,40000.0,48000.0,60
603,8a858f5f55f9698c0156004d35076ede,301742889,4,20000.0,22250.0,15
604,8a858f5f55f9698c0156004d35076ede,301776454,7,30000.0,34400.0,30
605,8a858f615b910db3015b9f5182bb5df7,301924615,3,10000.0,11500.0,15
606,8a858f6d5a7fef7d015a81cbcf5133e6,301919106,4,10000.0,13000.0,30
607,8a858f9d5668e3f1015674c7847e34a0,301876495,5,20000.0,21900.0,15
608,8a858f9d5668e3f1015674c7847e34a0,301932263,7,30000.0,34500.0,30
609,8a858fa257d8223c0157e7e6ce253dd8,301893410,1,10000.0,13000.0,30
610,8a858fa459e0a1340159e1f07d045910,301832987,2,10000.0,13000.0,30
611,8a858fab5cd5e1a7015cd624bb8b1f08,301949732,1,10000.0,13000.0,30
612,8a858fbd5cd6054a015ce63fd2ae1580,301953619,1,10000.0,13000.0,30
613,8a858fc55b2fde30015b32b1b8a7763c,301924357,3,10000.0,13000.0,30
614,8a858fda56562f8f015663f921ac0cee,301755888,4,20000.0,24500.0,30
615,8a858fda56562f8f015663f921ac0cee,301880965,9,40000.0,44800.0,30
616,8a858fda56562f8f015663f921ac0cee,301853827,8,40000.0,44800.0,30
617,8a858fea5751aefe01575d9c176d4375,301926910,2,10000.0,11500.0,15
618,8a858ff455a09f5a0155bc4ffceb6327,301948697,5,20000.0,24500.0,30
619,8a85886e5410189001541a3d92df3588,301900860,10,30000.0,34500.0,30
620,8a85886e5410189001541a3d92df3588,301615408,2,10000.0,11500.0,15
621,8a85886e5410189001541a3d92df3588,301839776,8,30000.0,34400.0,30
622,8a858e245b680423015b7533a0a14d64,301931725,3,10000.0,13000.0,30
623,8a858f345c1075d5015c10d553c82ba2,301909356,1,10000.0,11500.0,15
624,8a858f6c570f2d660157231c6d3e7037,301761139,3,10000.0,13000.0,30
625,8a858f6c570f2d660157231c6d3e7037,301748390,2,10000.0,13000.0,30
626,8a858ff556236fa8015625ba7aca1533,301842041,7,15000.0,18350.0,30
627,8a858ff556236fa8015625ba7aca1533,301865822,8,15000.0,18200.0,30
628,8a858ff556236fa8015625ba7aca1533,301787194,6,30000.0,34400.0,30
629,8a85881053bc33670153cba1f98e6d19,301886695,6,30000.0,36800.0,60
630,8a85888c54a05b820154a7b470875afa,301768186,8,30000.0,34400.0,30
631,8a85888c54a05b820154a7b470875afa,301645302,3,10000.0,13000.0,30
632,8a85888c54a05b820154a7b470875afa,301624429,1,10000.0,13000.0,30
633,8a8588f8541e11db01542a1ef37c7f27,301657099,1,10000.0,11500.0,15
634,8a8588f8541e11db01542a1ef37c7f27,301806195,4,10000.0,13000.0,30
635,8a8589125340c9660153418093970e29,301839961,7,20000.0,23800.0,30
636,8a8589125340c9660153418093970e29,301701673,6,20000.0,22250.0,15
637,8a8589125340c9660153418093970e29,301615750,2,10000.0,11500.0,15
638,8a8589ac53a4303e0153a8be7be02653,301604059,1,10000.0,11500.0,15
639,8a858e005b4830ef015b4833bcc6027e,301954335,3,10000.0,13000.0,30
640,8a858e0458c1f4620158d00068ba7049,301788120,2,10000.0,13000.0,30
641,8a858e0b5d1d8104015d1dcb82a0210c,301968623,1,10000.0,11500.0,15
642,8a858e185b4923b4015b4c4dd82a073b,301870298,1,10000.0,11500.0,15
643,8a858e245b680423015b6b3689d46b4b,301951914,5,20000.0,24500.0,30
644,8a858e2d5bc95851015bc98eb8fc1575,301931657,3,10000.0,11500.0,15
645,8a858e3654e2a8240154eed94fe84954,301664567,3,10000.0,11125.0,15
646,8a858e3654e2a8240154eed94fe84954,301626117,1,10000.0,13000.0,30
647,8a858e51584a1fc701584f9840341f42,301932638,6,20000.0,24500.0,30
648,8a858e51584a1fc701584f9840341f42,301775123,2,10000.0,11500.0,15
649,8a858e59569397d501569767f9776c1f,301852155,4,20000.0,23800.0,30
650,8a858e635bd8fe1e015bd92b99e21721,301892174,1,10000.0,11500.0,15
651,8a858e69566ae5b801568db4c5892cb6,301753076,3,20000.0,24500.0,30
652,8a858e69566ae5b801568db4c5892cb6,301681567,1,10000.0,13000.0,30
