,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag,bank_account_type,birthdate,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank
207,301994832,2,10000.0,11500.0,15,1,2.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
208,301990137,5,15000.0,18375.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,301971284,4,20000.0,24500.0,30,0,2.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210,301971842,10,30000.0,39000.0,60,1,3.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211,301960645,4,20000.0,24500.0,30,1,2.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
212,301983046,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,301971945,5,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,301997230,2,10000.0,13000.0,30,1,2.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
215,301998641,9,30000.0,39000.0,60,1,2.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
216,301993387,9,30000.0,39000.0,60,1,3.0,25.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
217,301991765,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,302000168,2,10000.0,13000.0,30,1,2.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219,301989017,5,20000.0,24500.0,30,1,2.0,34.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220,301987858,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,301990621,2,10000.0,11500.0,15,1,2.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,301984482,4,10000.0,11500.0,15,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223,301975700,6,20000.0,22250.0,15,1,2.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,301997774,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,301977608,4,20000.0,24500.0,30,1,2.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,301973408,5,20000.0,24500.0,30,1,2.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,301991791,9,30000.0,34500.0,30,1,3.0,43.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,301958705,7,15000.0,17250.0,30,1,2.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
229,301967996,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,301974641,3,10000.0,13000.0,30,1,2.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231,302003717,5,10000.0,11500.0,15,1,2.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,301969908,2,10000.0,13000.0,30,1,2.0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233,301968364,11,50000.0,57500.0,90,1,2.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,301970851,6,30000.0,34500.0,30,1,3.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235,301964950,3,10000.0,13000.0,30,1,2.0,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,301969891,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,301989355,6,20000.0,24500.0,30,1,2.0,38.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,301977417,4,10000.0,13000.0,30,1,2.0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239,301966408,6,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,301985409,11,15000.0,15750.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,301988161,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,301974439,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,301973677,2,10000.0,11500.0,15,0,2.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244,301962448,8,30000.0,34500.0,30,1,3.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,302002597,3,10000.0,13000.0,30,1,2.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246,301988630,9,40000.0,48000.0,60,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,301981175,2,10000.0,11500.0,15,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248,301990035,2,10000.0,13000.0,30,0,2.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249,301989006,3,10000.0,13000.0,30,0,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,302000407,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,302000854,4,20000.0,24500.0,30,0,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,301978202,2,10000.0,13000.0,30,0,2.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
253,301967322,4,10000.0,13000.0,30,0,2.0,52.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,302000638,7,30000.0,39000.0,60,0,2.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,301967780,5,10000.0,11500.0,15,0,2.0,34.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256,301988385,15,50000.0,57500.0,90,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,301966582,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,301961628,15,40000.0,44000.0,30,1,3.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
259,301984376,12,30000.0,33000.0,30,1,3.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,301964905,6,10000.0,12250.0,30,0,3.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
261,301961146,4,10000.0,13000.0,30,1,2.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,301963036,3,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263,301977518,2,10000.0,13000.0,30,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,301965717,7,30000.0,39000.0,60,1,2.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,301966371,9,30000.0,34500.0,30,1,2.0,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
266,301983228,2,10000.0,13000.0,30,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,301990182,2,10000.0,13000.0,30,1,2.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
268,301970786,4,10000.0,13000.0,30,1,2.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
269,301997209,9,20000.0,21500.0,15,1,2.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,301974941,9,30000.0,39000.0,60,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,301969404,2,10000.0,13000.0,30,1,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,301995014,2,10000.0,11500.0,15,1,2.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273,301958736,2,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274,301990120,10,40000.0,48000.0,60,1,3.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,301960506,10,20000.0,24500.0,30,0,2.0,37.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,302003400,2,10000.0,11500.0,15,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
277,302000343,2,10000.0,13000.0,30,0,2.0,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
278,301968908,3,10000.0,11500.0,15,1,2.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,301999103,2,10000.0,13000.0,30,1,2.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280,302003515,9,10000.0,11125.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,301965479,2,10000.0,13000.0,30,0,2.0,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,301970883,5,20000.0,24500.0,30,1,2.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,301974828,7,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,301968884,10,10000.0,11500.0,15,0,2.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,301969491,5,10000.0,13000.0,30,1,3.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286,301999405,9,40000.0,44000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,301977302,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,301974348,4,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,301962370,6,15000.0,18375.0,30,1,2.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,301963280,9,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,301967051,14,40000.0,44000.0,30,1,3.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292,301997081,7,30000.0,34500.0,30,1,3.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293,301974198,4,10000.0,13000.0,30,0,2.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,301994078,2,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295,301970263,5,20000.0,24500.0,30,1,2.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
296,301998060,6,20000.0,24500.0,30,1,2.0,38.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
297,302001243,5,20000.0,24500.0,30,1,2.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,301988111,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,301983689,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,301964989,2,10000.0,13000.0,30,1,2.0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
301,301993243,5,20000.0,24500.0,30,1,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
302,301969137,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,301999706,4,30000.0,39000.0,60,0,2.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304,302001211,5,20000.0,24500.0,30,0,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305,301971655,3,10000.0,13000.0,30,0,2.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
306,301996875,3,10000.0,13000.0,30,0,2.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307,301965363,3,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,301987208,2,10000.0,13000.0,30,0,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309,301984957,2,10000.0,13000.0,30,0,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310,301967012,5,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,301996417,10,40000.0,48000.0,60,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
312,301987464,3,10000.0,11500.0,15,1,2.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313,301963816,3,10000.0,13000.0,30,1,2.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,301968211,8,30000.0,39000.0,60,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,301977064,7,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316,301987937,10,40000.0,48000.0,60,0,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317,301958904,9,20000.0,24500.0,30,1,3.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
318,301977647,2,10000.0,11500.0,15,1,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319,301996788,2,10000.0,13000.0,30,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,301993533,9,50000.0,55000.0,60,1,3.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321,301961113,2,10000.0,13000.0,30,1,2.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322,301978009,5,20000.0,22250.0,15,1,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323,301978204,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,301991759,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,301994913,2,10000.0,11500.0,15,1,2.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,301959854,3,10000.0,13000.0,30,1,2.0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
327,302003342,8,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,302001932,2,10000.0,13000.0,30,1,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329,301970058,4,20000.0,24500.0,30,0,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330,301983168,4,10000.0,11500.0,15,1,2.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,301966425,7,30000.0,34500.0,30,1,3.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332,301992740,3,10000.0,13000.0,30,1,2.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,301998131,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,301978859,2,10000.0,11500.0,15,1,2.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
335,301968853,6,30000.0,34500.0,30,1,2.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,301982633,7,30000.0,34500.0,30,1,2.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
337,301966087,7,30000.0,34500.0,30,1,2.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338,301988942,7,10000.0,10750.0,15,1,3.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339,301964205,7,20000.0,23000.0,30,1,2.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340,301965245,12,30000.0,34500.0,30,1,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341,301963151,4,20000.0,24500.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,301991244,4,20000.0,24500.0,30,1,2.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,301978654,6,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,301969315,14,50000.0,52500.0,30,1,3.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345,301976988,3,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
346,301965360,10,30000.0,34500.0,30,1,2.0,38.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
347,301989991,5,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
348,301992036,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,302000536,11,30000.0,39000.0,60,1,2.0,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,301964345,9,30000.0,34500.0,30,1,3.0,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,301988091,17,50000.0,57500.0,90,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,301993591,2,10000.0,13000.0,30,1,3.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353,301965049,8,30000.0,34500.0,30,1,3.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354,301967136,5,10000.0,12250.0,30,1,2.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,301971915,3,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
356,302001217,2,10000.0,11000.0,15,1,2.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357,301989886,2,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
358,301962873,5,20000.0,24500.0,30,1,3.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359,301967572,2,10000.0,13000.0,30,1,2.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
360,301959368,8,30000.0,39000.0,60,1,2.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
361,301998293,2,10000.0,12500.0,30,0,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362,302000402,3,10000.0,13000.0,30,1,2.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
363,301972249,2,10000.0,13000.0,30,1,2.0,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364,301959985,2,10000.0,13000.0,30,1,2.0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,301977726,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,301999373,5,30000.0,34500.0,30,1,2.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
367,301984892,4,10000.0,13000.0,30,1,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,301964875,3,10000.0,13000.0,30,1,2.0,45.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369,301979994,5,20000.0,22250.0,15,1,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
370,301968558,5,20000.0,24500.0,30,0,2.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
371,301972475,6,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,301991011,12,10000.0,11500.0,15,1,3.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,301965220,9,40000.0,48000.0,60,1,3.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
374,301983172,2,10000.0,11500.0,15,1,2.0,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
375,301997174,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,301999627,2,10000.0,11500.0,15,1,2.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377,301981293,2,10000.0,11500.0,15,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,301974010,6,30000.0,34500.0,30,1,2.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379,302002482,2,10000.0,13000.0,30,1,2.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380,301967834,5,30000.0,39000.0,60,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,302004050,3,10000.0,13000.0,30,1,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
382,301974943,3,10000.0,13000.0,30,0,2.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383,301992280,6,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,301977812,5,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,301969576,2,10000.0,13000.0,30,0,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386,301973569,10,40000.0,44000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,301993490,3,10000.0,13000.0,30,1,2.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388,301989798,2,10000.0,13000.0,30,1,2.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,301960972,11,30000.0,34500.0,30,1,3.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,301960483,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,301982936,3,10000.0,13000.0,30,0,2.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,301971182,2,10000.0,13000.0,30,1,2.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,301988326,10,25000.0,27500.0,30,1,2.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,301991751,2,10000.0,11500.0,15,1,2.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
395,301996667,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,301985800,2,10000.0,13000.0,30,1,3.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397,301963428,10,40000.0,44000.0,30,1,2.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398,301972418,2,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,301965626,7,40000.0,48000.0,60,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,301999799,2,10000.0,11500.0,15,1,2.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401,301989314,2,10000.0,11500.0,15,1,2.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
402,301966009,2,10000.0,13000.0,30,1,2.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,301960278,5,10000.0,13000.0,30,1,3.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
404,301966466,9,30000.0,34500.0,30,1,3.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405,302000489,2,10000.0,13000.0,30,1,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
406,301980966,4,20000.0,22250.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,301995532,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,301979039,3,10000.0,11500.0,15,1,2.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,301980600,10,30000.0,39000.0,60,1,3.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,301982022,3,15000.0,18375.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
411,301973756,3,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,301963436,3,10000.0,13000.0,30,1,2.0,29.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,301977598,8,20000.0,24500.0,30,0,3.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,301958747,3,10000.0,13000.0,30,1,2.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415,301987400,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,301959786,5,20000.0,24500.0,30,0,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417,301990425,5,10000.0,11500.0,15,1,3.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
418,302001015,13,40000.0,44000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
